T,TEMP1,TEMP2,TEMP3,TEMPMPU,ACCX,ACCY,ACCZ,LOAD
0.0,17.82,19.68,21.72,20.41,0.00,0.00,0.01,-0.00
0.0,17.50,19.68,21.72,20.46,-0.00,-0.00,0.00,-0.00
0.1,17.82,19.68,21.44,20.41,-0.00,-0.00,0.00,0.00
0.2,17.50,19.68,21.72,20.32,-0.00,-0.01,-0.00,-0.01
0.3,17.82,19.98,21.44,20.41,-0.00,0.00,-0.00,-0.01
0.4,17.82,19.98,21.72,20.46,0.00,-0.00,-0.01,-0.00
0.5,17.50,19.68,21.72,20.46,-0.00,-0.00,0.00,-0.00
0.6,17.50,19.68,21.44,20.46,0.00,0.01,0.00,-0.01
0.7,17.82,19.68,21.44,20.46,0.00,-0.00,-0.01,-0.01
0.8,17.82,19.68,21.72,20.41,-0.00,0.00,0.00,-0.00
0.9,17.82,19.68,21.72,20.41,0.00,-0.01,-0.00,0.01
1.0,17.50,19.68,21.72,20.46,0.01,-0.00,0.00,-0.01
1.0,17.50,19.98,21.72,20.36,-0.00,-0.00,0.00,-0.01
1.1,17.50,19.68,21.72,20.32,0.00,0.00,0.00,-0.01
1.2,17.82,19.68,21.44,20.36,-0.00,-0.00,-0.01,0.00
1.3,17.50,19.98,21.72,20.46,-0.00,-0.00,0.00,-0.01
1.4,17.82,19.68,21.44,20.36,0.00,-0.00,-0.00,-0.02
1.5,17.82,19.68,21.72,20.36,0.00,0.01,-0.00,0.00
1.6,17.82,19.68,21.72,20.41,-0.00,-0.00,0.01,0.02
1.7,17.82,19.68,21.72,20.41,0.00,0.00,0.00,0.02
1.8,17.82,19.68,21.72,20.51,-0.00,0.00,0.01,0.02
1.9,17.50,19.68,21.72,20.41,-0.01,-0.00,-0.01,0.01
2.0,17.82,19.68,21.72,20.46,0.00,0.01,0.00,0.01
2.0,17.82,19.68,21.72,20.41,0.00,-0.00,0.00,-0.00
2.1,17.50,19.98,21.72,20.55,-0.01,-0.00,-0.00,-0.01
2.2,17.82,19.68,21.72,20.41,-0.00,-0.00,0.00,-0.01
2.3,17.82,19.98,21.44,20.51,-0.01,-0.00,-0.00,-0.01
2.4,17.82,19.68,21.44,20.41,-0.01,-0.01,0.00,-0.01
2.5,17.50,19.68,21.72,20.46,-0.00,-0.00,-0.00,-0.00
2.6,17.82,19.98,21.72,20.36,-0.00,0.00,-0.01,0.00
2.7,17.82,19.98,21.72,20.41,-0.00,-0.00,-0.00,0.00
2.8,17.82,19.68,21.72,20.36,-0.00,-0.00,-0.01,-0.01
2.9,17.82,19.98,21.72,20.41,0.01,-0.00,-0.00,-0.02
3.0,17.50,19.68,21.72,20.46,-0.00,-0.00,0.00,-0.01
3.1,17.82,19.68,21.44,20.51,0.00,-0.00,-0.01,-0.01
3.2,17.82,19.68,21.44,20.41,0.00,0.00,-0.01,-0.01
3.2,17.82,19.68,21.72,20.51,-0.00,0.00,-0.00,-0.01
3.3,17.17,19.98,21.44,20.36,0.00,-0.00,-0.00,-0.00
3.4,17.50,19.68,21.44,20.46,-0.00,0.00,0.00,-0.00
3.5,17.50,19.68,21.44,20.36,0.00,-0.00,-0.01,-0.02
3.6,17.82,19.68,21.72,20.32,-0.01,0.00,0.00,-0.00
3.7,17.82,19.98,21.72,20.36,-0.00,-0.00,-0.01,0.00
3.8,17.50,19.68,21.44,20.41,0.00,-0.00,-0.01,0.01
3.9,17.50,19.68,21.44,20.41,0.00,-0.01,0.00,0.06
4.0,17.82,19.68,21.44,20.41,-0.00,-0.01,-0.01,0.08
4.1,17.50,19.98,21.44,20.36,-0.00,-0.00,-0.01,0.04
4.2,17.50,19.68,21.44,20.41,0.00,-0.00,-0.00,0.03
4.3,17.50,19.68,21.44,20.46,0.00,0.00,-0.00,0.01
4.4,17.50,19.98,21.44,20.36,-0.00,0.00,-0.01,0.03
4.4,17.82,19.98,21.72,20.36,0.00,0.00,0.01,0.03
4.5,17.82,19.68,21.44,20.46,-0.00,-0.00,0.00,-0.00
4.7,17.50,19.68,21.44,20.41,0.00,0.00,-0.00,-0.00
4.7,17.50,19.98,21.44,20.41,0.00,-0.00,0.01,0.00
4.8,17.82,19.68,21.44,20.36,0.00,0.00,0.00,-0.00
4.9,17.82,19.68,21.44,20.46,-0.00,0.01,0.00,-0.00
5.0,17.82,19.98,21.44,20.41,0.00,0.00,-0.00,0.00
5.1,17.82,19.68,21.44,20.36,0.00,0.00,-0.00,0.00
5.2,17.82,19.68,21.72,20.27,0.01,-0.00,-0.01,0.00
5.3,17.50,19.68,21.44,20.46,0.00,0.00,-0.00,-0.00
5.4,17.82,19.68,21.44,20.36,-0.01,0.00,0.00,0.01
5.5,17.50,19.68,21.72,20.36,0.00,-0.00,-0.00,0.02
5.6,17.82,20.28,21.44,20.32,-0.00,-0.00,-0.00,0.01
5.6,17.82,19.68,21.72,20.27,0.00,0.00,-0.00,-0.01
5.7,17.82,19.68,21.44,20.41,0.00,-0.00,0.01,-0.00
5.8,17.82,19.68,21.44,20.36,-0.00,0.00,0.00,0.01
5.9,17.82,19.98,21.44,20.32,0.01,-0.00,0.00,0.01
6.0,17.82,19.68,21.44,20.46,-0.00,0.00,-0.00,0.01
6.1,17.82,19.68,21.72,20.36,0.00,0.00,-0.01,-0.00
6.2,17.50,19.68,21.44,20.27,-0.00,0.00,-0.01,0.00
6.3,17.50,19.68,21.44,20.41,0.00,-0.00,-0.01,0.01
6.4,17.82,19.68,21.44,20.27,0.00,0.00,0.00,-0.00
6.5,17.82,19.68,21.72,20.32,-0.00,-0.01,0.00,-0.01
6.6,17.82,19.68,21.44,20.36,0.00,0.00,0.00,-0.01
6.6,17.82,19.68,21.44,20.36,0.00,-0.01,-0.00,-0.01
6.7,17.82,19.68,21.44,20.32,-0.00,-0.00,0.00,-0.01
6.8,17.82,19.68,21.44,20.36,0.00,0.00,-0.00,-0.01
6.9,17.82,19.68,21.44,20.41,-0.00,-0.00,0.01,-0.01
7.0,17.82,19.68,21.44,20.36,-0.00,-0.00,0.01,-0.01
7.1,17.82,19.68,21.44,20.41,-0.00,-0.00,-0.00,0.00
7.2,17.82,19.68,21.44,20.36,-0.00,-0.01,0.00,0.00
7.3,17.82,19.68,21.72,20.36,0.00,-0.00,-0.01,0.01
7.4,17.50,19.68,21.44,20.41,0.00,0.00,-0.00,0.02
7.5,17.50,19.68,21.44,20.41,-0.01,-0.00,0.00,0.02
7.6,17.82,19.68,21.44,20.32,-0.00,0.00,-0.01,0.02
7.7,17.50,19.68,21.44,20.36,-0.00,-0.00,0.00,0.02
7.8,17.82,19.98,21.44,20.32,0.00,-0.00,0.01,0.01
7.8,17.82,19.68,21.72,20.51,0.00,-0.00,-0.01,0.02
7.9,17.82,19.68,21.44,20.36,0.00,0.00,0.00,0.03
8.0,17.82,19.68,21.44,20.32,0.00,-0.00,-0.00,0.04
8.1,17.82,19.68,21.44,20.27,0.00,0.00,0.00,0.04
8.2,17.82,19.68,21.44,20.36,0.00,0.00,-0.00,0.04
8.3,17.82,19.68,21.72,20.36,-0.00,0.00,0.00,0.04
8.4,17.82,19.68,21.72,20.36,-0.00,-0.00,-0.00,0.04
8.5,17.82,19.98,21.44,20.36,0.00,-0.01,-0.00,0.04
8.6,17.82,19.68,21.44,20.27,0.00,-0.00,-0.00,0.04
8.7,17.82,19.68,21.44,20.32,-0.00,-0.00,-0.01,0.04
8.8,17.82,19.68,21.44,20.27,0.00,-0.00,-0.00,0.04
8.9,17.82,19.68,21.44,20.32,0.00,-0.00,-0.01,0.04
8.9,17.82,19.68,21.72,20.27,-0.00,0.00,-0.01,0.03
9.0,17.82,19.68,21.44,20.32,0.00,0.00,-0.01,0.02
9.1,17.50,19.68,21.44,20.22,-0.00,0.00,-0.00,0.03
9.3,17.82,19.68,21.44,20.27,0.00,0.00,-0.01,0.02
9.3,17.82,19.68,21.72,20.22,0.00,0.00,-0.00,0.01
9.4,17.82,19.68,21.44,20.08,-0.01,0.00,-0.01,0.01
9.5,17.82,19.98,21.44,20.22,-0.00,-0.00,-0.00,0.02
9.6,17.82,19.68,21.44,20.22,-0.01,0.00,-0.01,0.01
9.7,17.82,19.68,21.44,20.13,0.00,-0.01,-0.00,0.01
9.8,17.82,19.68,21.44,20.13,-0.00,-0.00,-0.01,0.01
9.9,17.82,19.68,21.44,20.13,0.00,0.00,-0.01,0.02
10.0,17.82,19.68,21.44,20.22,-0.00,-0.00,-0.01,0.03
10.1,18.14,19.68,21.44,20.18,0.00,-0.00,0.01,0.04
10.2,17.82,19.68,21.15,20.18,0.01,0.01,0.00,0.04
10.2,17.82,19.38,21.44,20.13,0.00,-0.00,-0.00,0.04
10.3,17.82,19.68,21.44,20.13,-0.00,-0.01,-0.00,0.04
10.4,17.82,19.38,21.44,20.13,0.00,-0.00,-0.00,0.04
10.5,17.82,19.68,21.44,20.18,0.01,-0.00,-0.01,0.04
10.6,17.82,19.68,21.44,20.08,0.00,-0.00,-0.01,0.05
10.7,17.50,19.68,21.44,20.08,-0.00,-0.00,-0.00,0.05
10.8,17.82,19.68,21.44,20.08,-0.00,0.00,0.00,0.05
10.9,17.50,19.68,21.44,20.18,-0.00,-0.01,-0.01,0.05
11.0,17.50,19.68,21.15,20.22,-0.00,0.00,-0.01,0.05
11.1,17.50,19.68,21.44,20.13,-0.00,-0.00,-0.00,0.07
11.2,17.82,19.38,21.44,20.08,0.00,-0.00,0.00,0.06
11.3,17.82,19.68,21.44,20.08,-0.00,0.00,-0.00,0.06
11.3,17.82,19.68,21.44,20.13,0.00,0.00,0.00,0.05
11.4,17.50,19.68,21.44,20.18,-0.00,0.00,-0.00,0.06
11.5,17.50,19.38,21.44,20.13,-0.00,-0.00,0.00,0.05
11.6,17.82,19.68,21.44,20.27,0.00,-0.00,-0.00,0.05
11.7,17.82,19.38,21.44,20.13,-0.00,0.00,-0.00,0.06
11.8,17.50,19.68,21.44,20.22,0.00,-0.00,-0.00,0.05
11.9,17.82,19.68,21.44,20.22,0.00,0.00,-0.00,0.05
12.0,17.50,19.38,21.15,20.18,-0.00,-0.00,0.00,0.06
12.1,17.82,19.68,21.44,20.18,0.00,-0.00,-0.00,0.05
12.2,17.82,19.68,22.00,20.13,0.01,-0.00,0.00,0.05
12.3,17.82,19.68,21.44,20.18,-0.00,-0.00,-0.00,0.05
12.4,17.82,19.68,21.44,20.18,-0.00,-0.00,0.00,0.05
12.4,17.50,19.68,21.44,20.08,0.01,0.00,-0.01,0.05
12.5,17.50,19.68,21.44,20.18,0.00,-0.00,-0.01,0.04
12.6,17.82,19.68,21.44,20.13,0.00,-0.00,-0.00,0.04
12.7,17.82,19.68,21.15,20.13,0.00,-0.01,-0.01,0.04
12.8,17.82,19.68,21.44,20.18,0.00,-0.00,0.00,0.04
12.9,17.82,19.68,21.44,20.08,0.00,0.00,-0.01,0.04
13.0,17.50,19.68,21.15,20.22,0.00,0.00,-0.00,0.04
13.1,17.82,19.68,21.44,20.13,-0.00,-0.00,0.01,0.04
13.2,17.82,19.38,21.44,20.13,-0.00,0.00,0.00,0.05
13.3,17.82,19.38,21.15,20.22,0.00,0.00,-0.00,0.04
13.4,17.82,19.68,21.44,20.32,-0.00,0.00,0.00,0.04
13.5,17.50,19.68,21.44,20.18,0.00,0.00,-0.00,0.04
13.5,17.82,19.68,21.44,20.13,0.00,-0.00,-0.00,0.04
13.6,17.50,19.68,21.44,20.18,0.00,-0.00,-0.00,0.04
13.7,17.82,19.38,21.44,20.13,-0.01,0.00,-0.00,0.04
13.9,17.82,19.38,21.44,20.18,0.00,-0.00,-0.00,0.04
13.9,17.82,19.38,21.44,20.22,0.01,0.00,-0.01,0.04
14.0,17.82,19.38,21.15,20.18,0.00,0.00,-0.01,0.05
14.1,17.50,19.38,21.44,20.08,-0.00,0.00,0.00,0.05
14.2,17.50,19.68,21.15,20.22,0.00,0.00,-0.01,0.04
14.3,17.82,19.38,21.44,20.18,-0.00,-0.01,-0.00,0.03
14.4,17.50,19.38,21.44,20.22,-0.00,0.01,-0.00,0.04
14.5,17.82,19.68,21.15,20.22,0.00,-0.00,-0.01,0.02
14.6,17.82,19.68,21.15,20.22,-0.01,-0.01,-0.01,0.03
14.7,17.82,19.38,21.15,20.27,0.00,-0.00,-0.00,0.02
14.8,17.50,19.38,21.15,20.18,-0.00,0.00,0.00,0.02
14.8,17.50,19.38,21.15,20.27,-0.01,-0.00,0.01,0.02
14.9,17.50,19.38,21.15,20.27,0.00,-0.00,0.00,0.03
15.0,17.82,19.68,21.44,20.27,-0.01,-0.00,0.00,0.03
15.1,17.82,19.38,21.15,20.27,-0.01,-0.00,0.00,0.02
15.2,17.50,19.68,21.44,20.18,-0.00,-0.01,0.00,0.02
15.3,17.82,19.68,21.44,20.22,0.00,0.00,0.00,0.01
15.4,17.82,19.38,21.44,20.22,-0.00,0.00,-0.01,0.01
15.5,17.50,19.68,21.44,20.27,-0.00,-0.00,-0.00,0.02
15.6,17.82,19.38,21.44,20.27,0.00,-0.00,-0.00,0.01
15.7,17.82,19.38,21.15,20.32,0.00,0.00,0.00,0.01
15.8,17.50,19.38,21.15,20.32,-0.00,0.01,0.00,0.01
15.9,17.50,19.38,21.44,20.22,0.00,0.00,0.00,0.01
15.9,17.82,19.38,21.44,20.27,-0.00,-0.00,0.00,0.01
16.0,17.82,19.68,21.15,20.32,-0.01,0.00,-0.00,0.01
16.1,17.17,19.38,21.15,20.22,-0.00,-0.00,0.00,0.02
16.2,17.50,19.38,21.44,20.36,0.01,-0.00,-0.00,0.01
16.3,17.82,19.38,21.44,20.27,-0.00,0.00,0.00,0.01
16.4,17.50,19.38,21.15,20.22,0.00,-0.00,0.00,0.01
16.5,17.82,19.68,21.44,20.22,-0.01,-0.00,0.02,0.01
16.6,17.50,19.38,21.15,20.32,0.01,-0.00,0.01,0.01
16.7,17.50,19.38,21.44,20.27,-0.00,-0.00,0.00,0.01
16.8,17.50,19.38,21.44,20.32,0.00,0.00,-0.00,0.01
16.9,17.82,19.38,21.44,20.36,0.00,-0.00,-0.00,0.01
17.0,17.50,19.68,21.44,20.32,-0.00,0.00,-0.01,0.01
17.0,17.50,19.38,21.44,20.32,-0.00,0.00,0.00,0.01
17.1,17.50,19.38,21.44,20.27,0.00,0.00,-0.00,0.01
17.2,17.50,19.38,21.44,20.32,-0.01,-0.00,-0.01,0.01
17.3,17.50,19.68,21.44,20.32,-0.00,-0.00,-0.01,0.02
17.4,17.82,19.38,21.44,20.27,-0.00,0.00,-0.01,0.02
17.5,17.50,19.38,21.44,20.27,0.00,0.00,0.00,0.00
17.6,17.50,19.38,21.72,20.27,0.00,0.00,0.00,0.00
17.7,17.50,19.38,21.44,20.36,0.00,-0.01,0.00,0.00
17.8,17.50,19.68,21.44,20.22,0.00,-0.00,0.00,0.01
17.9,17.50,19.38,21.15,20.27,-0.00,0.01,-0.00,0.01
18.0,17.82,20.28,21.15,20.32,-0.00,0.00,-0.00,0.00
18.1,17.17,19.68,21.15,20.22,-0.00,0.00,-0.00,0.02
18.2,17.50,19.68,21.15,20.32,-0.00,-0.01,0.00,0.02
18.3,17.50,19.68,21.15,20.36,-0.01,0.00,0.00,0.02
18.3,17.50,19.38,21.44,20.36,-0.00,0.01,-0.00,0.02
18.5,17.50,19.38,21.15,20.32,0.00,0.00,0.00,0.02
18.5,17.50,19.38,21.44,20.32,0.01,-0.00,-0.01,0.02
18.6,17.82,19.68,21.44,20.36,-0.00,-0.00,-0.00,0.02
18.7,17.50,19.38,21.44,20.32,-0.00,-0.00,-0.00,0.02
18.8,17.50,19.68,21.44,20.36,-0.00,-0.00,0.00,0.03
18.9,17.50,19.38,21.44,20.32,-0.00,-0.00,-0.00,0.04
19.0,17.50,19.38,21.15,20.27,0.00,0.00,-0.00,0.03
19.1,17.82,19.68,21.15,20.36,-0.00,-0.01,0.00,0.02
19.2,17.82,19.68,21.15,20.36,0.00,-0.00,-0.00,0.02
19.3,17.50,19.68,21.44,20.41,0.00,-0.00,0.00,0.03
19.4,17.50,19.38,21.44,20.41,0.00,0.00,0.01,0.02
19.4,17.50,19.38,21.44,20.32,0.00,0.00,-0.00,0.02
19.5,17.50,19.38,21.44,20.32,-0.00,0.00,-0.00,0.02
19.6,17.50,19.38,21.44,20.46,-0.01,-0.00,0.01,0.03
19.7,17.50,19.68,21.44,20.36,-0.00,-0.00,-0.00,0.02
19.8,17.50,19.38,21.44,20.32,0.00,0.00,0.01,0.02
19.9,17.50,19.38,21.44,20.46,-0.01,0.01,-0.00,0.03
20.0,17.50,19.68,21.44,20.36,0.00,0.00,-0.00,0.04
20.1,17.50,19.68,21.44,20.32,0.00,0.01,0.01,0.02
20.2,17.50,19.68,21.44,20.41,-0.00,0.00,0.01,0.02
20.3,17.50,19.68,21.44,20.36,-0.00,-0.01,0.00,0.01
20.4,17.50,19.68,21.44,20.41,-0.00,0.00,0.00,0.01
20.5,17.82,19.68,21.44,20.27,0.00,-0.00,0.00,0.02
20.5,17.50,19.68,21.44,20.36,0.00,-0.00,-0.00,0.00
20.6,17.50,19.68,21.15,20.41,0.00,-0.00,0.00,0.01
20.7,17.50,19.68,21.44,20.32,0.00,0.00,0.00,0.01
20.8,17.82,19.68,21.15,20.36,-0.00,0.00,0.00,0.02
20.9,17.50,19.68,21.44,20.51,0.00,0.00,-0.00,0.01
21.0,17.50,19.68,21.44,20.51,-0.00,-0.00,-0.00,0.01
21.1,17.50,19.68,21.44,20.41,0.00,0.00,-0.00,0.02
21.3,17.50,19.68,21.44,20.36,-0.00,-0.00,-0.01,0.01
21.3,17.82,19.68,21.72,20.41,-0.00,0.00,-0.00,0.01
21.4,17.50,19.68,21.44,20.41,0.00,0.00,-0.00,0.01
21.5,17.17,19.68,21.44,20.32,-0.00,0.00,-0.01,0.01
21.6,17.82,19.68,21.15,20.36,-0.00,0.00,0.00,0.02
21.7,17.50,19.68,21.15,20.41,0.00,-0.00,-0.00,0.01
21.7,17.50,19.68,21.44,20.36,0.00,-0.00,0.00,0.01
21.8,17.82,19.68,21.44,20.41,0.01,-0.00,-0.01,0.02
21.9,17.50,19.68,21.15,20.36,-0.00,0.00,0.01,0.01
22.0,17.50,19.68,21.44,20.46,0.00,0.00,-0.00,-0.00
22.1,17.50,19.38,21.15,20.36,-0.00,-0.00,-0.00,0.01
22.2,17.50,19.38,21.44,20.36,0.00,0.00,-0.00,0.01
22.3,17.50,19.68,21.15,20.36,-0.00,-0.00,0.00,0.02
22.4,17.50,19.68,21.44,20.41,0.00,0.00,-0.00,0.02
22.5,17.50,19.68,21.15,20.41,-0.00,0.00,-0.00,0.01
22.6,17.82,19.68,21.44,20.32,-0.00,0.00,0.00,0.01
22.7,17.50,19.68,21.44,20.41,0.00,-0.00,-0.00,0.01
22.8,17.50,19.68,21.44,20.41,-0.00,0.00,0.00,0.01
22.9,17.50,19.68,21.44,20.41,0.00,-0.00,-0.00,0.01
22.9,17.50,19.68,21.44,20.41,0.00,-0.00,-0.00,0.02
23.1,17.82,19.68,21.44,20.46,-0.00,0.00,-0.00,0.01
23.1,17.50,19.68,21.44,20.32,-0.00,-0.00,-0.00,0.00
23.2,17.50,19.38,21.44,20.32,-0.00,0.00,0.00,0.02
23.3,17.50,19.68,21.44,20.36,-0.00,-0.00,-0.00,0.03
23.4,17.82,19.68,21.44,20.32,0.01,-0.00,-0.00,0.02
23.5,17.50,19.68,21.44,20.32,-0.01,0.00,-0.00,0.01
23.6,17.50,19.98,21.44,20.32,-0.00,0.00,-0.00,0.00
23.7,17.82,19.68,21.44,20.41,0.01,0.00,0.00,0.01
23.8,18.14,19.68,21.15,20.32,0.00,-0.00,0.00,0.01
23.9,17.50,19.68,21.44,20.27,0.00,0.00,0.00,0.00
24.0,17.50,19.68,21.15,20.32,-0.00,0.00,0.00,0.00
24.0,17.82,19.68,21.44,20.27,0.00,-0.00,-0.01,0.00
24.1,17.50,19.38,21.44,20.36,-0.00,-0.01,-0.01,-0.01
24.2,17.82,19.68,21.15,20.32,0.00,-0.00,-0.00,-0.02
24.3,17.50,19.68,21.44,20.36,-0.00,0.00,-0.00,-0.00
24.4,17.82,19.68,21.44,20.36,-0.01,-0.00,0.00,0.01
24.5,17.50,19.68,21.44,20.27,-0.00,-0.00,-0.00,-0.00
24.6,17.82,19.38,21.15,20.22,-0.00,-0.00,-0.00,-0.00
24.7,17.50,19.68,21.44,20.27,-0.00,-0.00,-0.00,-0.01
24.8,17.82,19.38,21.15,20.27,-0.00,0.00,0.00,-0.00
24.9,17.82,19.68,21.44,20.22,0.00,0.00,-0.00,0.01
25.0,17.82,19.38,21.15,20.22,0.01,0.00,0.00,0.01
25.1,17.50,19.68,20.86,20.27,-0.00,0.00,-0.00,0.01
25.2,17.82,19.68,21.15,20.18,0.00,-0.00,-0.00,0.01
25.2,17.82,19.38,21.15,20.22,-0.01,-0.00,-0.00,0.01
25.3,17.50,19.68,21.15,20.18,0.00,0.00,-0.01,0.03
25.4,17.82,19.68,21.15,20.13,0.01,0.00,-0.01,0.02
25.5,17.50,19.68,21.15,20.13,-0.00,0.00,-0.01,0.01
25.6,17.50,19.68,21.44,20.13,0.01,0.00,-0.00,-0.01
25.7,17.82,19.68,21.44,20.13,0.00,-0.00,-0.01,-0.01
25.8,17.50,19.68,21.15,20.04,-0.00,-0.00,-0.00,-0.00
25.9,17.82,19.38,21.15,20.18,-0.00,-0.00,-0.01,-0.00
26.0,17.82,19.38,21.15,20.08,-0.01,-0.00,-0.01,0.01
26.1,17.82,19.68,21.44,19.99,-0.00,-0.00,-0.01,0.01
26.2,17.50,19.38,21.15,20.04,-0.00,-0.01,-0.01,-0.00
26.3,17.82,19.38,21.15,19.99,0.00,0.00,-0.00,-0.00
26.3,17.50,19.38,21.15,20.04,-0.00,0.00,-0.00,-0.00
26.4,17.82,19.38,21.15,20.04,-0.00,-0.00,-0.01,-0.00
26.5,17.82,19.68,21.15,20.04,0.00,0.00,-0.01,-0.00
26.6,17.50,19.38,21.15,20.08,-0.00,0.01,-0.00,-0.00
26.7,17.82,19.38,21.15,20.04,0.00,-0.00,-0.01,0.01
26.8,17.50,19.38,21.15,20.04,0.00,0.00,0.00,0.00
26.9,17.50,19.38,21.15,19.99,-0.01,-0.00,0.01,0.01
27.0,17.50,19.38,21.15,20.04,0.00,0.00,0.00,0.00
27.1,17.50,19.38,21.15,20.04,0.00,0.00,-0.01,-0.00
27.2,17.50,19.07,20.86,19.94,-0.00,0.00,-0.01,0.01
27.3,17.50,19.38,21.15,19.99,0.00,0.00,0.01,0.01
27.4,17.50,19.38,20.86,19.94,-0.00,0.00,0.00,0.01
27.5,17.50,19.68,21.15,19.99,-0.00,0.00,-0.00,0.03
27.5,17.50,19.38,21.15,20.08,-0.00,-0.00,0.00,0.03
27.7,17.82,19.68,20.86,20.04,-0.00,-0.00,-0.00,0.02
27.7,17.82,19.38,21.15,19.99,0.00,0.00,-0.00,0.02
27.8,17.50,19.68,21.15,19.85,-0.00,-0.00,-0.00,0.02
27.9,17.50,19.38,20.86,19.89,0.00,0.00,0.00,0.03
28.0,17.50,19.38,21.15,19.99,0.00,0.00,-0.01,0.03
28.1,17.82,19.38,21.15,19.94,0.00,0.00,0.01,0.03
28.2,17.82,19.38,21.15,19.99,-0.00,-0.00,-0.00,0.02
28.3,17.82,19.38,20.86,19.94,0.00,0.00,-0.00,0.00
28.4,17.50,19.38,21.15,19.89,-0.01,-0.00,-0.00,0.02
28.5,17.82,19.38,20.86,19.94,0.00,0.00,-0.00,0.02
28.6,17.82,19.38,21.15,19.89,-0.00,-0.00,-0.00,0.03
28.7,17.50,19.38,20.86,20.04,-0.00,0.00,-0.00,0.02
28.7,17.82,19.38,20.86,19.99,0.00,0.00,-0.00,0.01
28.8,17.50,19.38,20.86,19.85,0.00,0.00,0.00,0.01
28.9,17.50,19.38,20.86,19.89,-0.00,-0.01,-0.01,0.04
29.0,17.82,19.38,20.86,19.75,-0.01,0.00,0.00,0.04
29.1,17.50,19.38,20.86,19.94,-0.00,0.00,-0.00,0.03
29.2,17.50,19.38,20.86,19.85,-0.00,0.00,0.00,0.02
29.3,17.50,19.38,20.86,19.94,-0.00,-0.00,0.00,0.02
29.4,17.50,19.38,20.86,19.85,-0.01,0.00,0.00,0.02
29.5,17.50,19.38,20.86,19.94,0.00,0.01,0.00,0.03
29.6,17.82,19.38,20.86,19.89,-0.00,0.00,0.00,0.02
29.7,17.82,19.38,20.86,19.85,0.00,-0.00,0.01,0.03
29.8,17.82,19.38,21.15,19.89,0.00,0.00,-0.00,0.02
29.8,17.82,19.38,20.57,19.94,-0.00,0.00,-0.00,0.03
29.9,17.82,19.38,20.86,19.89,-0.00,0.00,0.01,0.03
30.0,17.50,19.38,20.57,19.89,-0.00,-0.00,-0.01,0.03
30.1,17.50,19.38,20.57,19.89,0.00,0.00,-0.00,0.03
30.2,17.50,19.38,20.86,19.85,0.00,-0.00,0.00,0.03
30.3,17.50,19.07,20.57,19.89,-0.01,0.00,0.01,0.04
30.4,17.50,19.38,20.57,19.89,-0.00,-0.00,0.00,0.05
30.5,17.50,19.38,20.86,19.89,-0.00,0.00,0.01,0.04
30.6,17.82,19.68,20.86,19.85,0.00,-0.00,-0.00,0.03
30.7,17.82,19.38,20.57,19.85,-0.00,0.00,-0.00,0.03
30.8,17.50,19.38,20.57,19.89,0.00,-0.01,-0.01,0.04
30.9,17.82,19.38,20.86,19.89,0.00,-0.00,0.00,0.04
31.0,18.14,19.38,20.86,19.85,-0.00,0.01,-0.00,0.04
31.0,17.50,19.38,20.57,19.85,-0.00,0.01,-0.00,0.06
31.1,17.50,19.38,20.57,19.80,-0.00,-0.00,0.00,0.07
31.2,17.50,19.38,20.28,19.89,0.00,0.00,0.00,0.05
31.3,17.82,19.38,20.57,19.94,-0.00,0.00,0.01,0.05
31.4,17.50,19.07,20.57,19.94,0.00,0.00,0.00,0.05
31.5,17.50,19.38,20.57,19.85,-0.00,-0.01,0.00,0.05
31.6,17.82,19.38,20.57,19.80,-0.00,0.00,0.01,0.06
31.7,17.50,19.38,20.57,19.89,0.00,-0.00,-0.00,0.05
31.8,17.50,19.07,20.57,19.85,-0.00,0.00,-0.01,0.06
31.9,17.50,19.38,20.57,19.94,0.00,-0.00,0.00,0.06
32.0,17.50,19.38,20.57,19.89,-0.00,0.00,0.00,0.06
32.1,17.82,19.38,20.57,19.94,0.00,-0.00,0.01,0.07
32.2,17.50,19.38,20.57,19.89,0.00,0.00,-0.00,0.08
32.3,17.50,19.38,20.28,19.85,-0.01,-0.00,0.00,0.07
32.3,17.50,19.68,20.28,19.94,-0.01,-0.00,0.00,0.07
32.4,17.50,19.38,20.57,19.85,-0.00,0.01,0.00,0.07
32.5,17.82,19.38,20.57,19.85,0.00,-0.00,-0.00,0.07
32.6,17.82,19.38,20.57,19.89,0.01,0.00,-0.00,0.06
32.7,17.82,19.38,20.57,19.85,0.00,0.01,0.00,0.07
32.8,17.82,19.38,20.57,19.89,0.00,-0.00,0.00,0.05
32.9,17.50,19.38,20.57,19.94,-0.00,0.01,0.00,0.07
33.0,17.82,19.68,20.57,19.89,-0.00,-0.00,0.00,0.06
33.1,17.50,19.38,20.28,19.80,0.00,0.00,0.01,0.06
33.2,17.82,19.68,20.57,19.85,0.00,0.00,-0.00,0.06
33.3,17.50,19.38,20.57,19.89,-0.00,-0.00,-0.01,0.07
33.3,17.50,19.38,20.57,19.85,-0.00,-0.00,0.00,0.06
33.4,17.50,19.38,20.57,19.85,-0.00,0.00,0.00,0.06
33.5,17.50,19.38,20.57,19.85,0.00,0.01,0.01,0.06
33.6,17.82,19.38,20.57,19.89,-0.00,-0.00,-0.01,0.06
33.7,17.82,19.38,20.57,19.89,-0.00,0.00,-0.00,0.06
33.8,17.82,19.38,20.28,19.89,-0.00,0.00,0.00,0.06
